"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Dynlt1f",1.45505325997919,-0.562255320251582,2.06066148621227,-0.272851860440733,0.784967092601683,NA
"Sytl3",5.49530262582689,0.47326721290475,0.934230570199045,0.506585020873292,0.612446020673791,0.812166510893516
"Ezr",289.338992761134,0.00538589421618831,0.284323807601245,0.0189428182663544,0.984886721623116,0.993655536580151
"Mir692-1",0.71528775066973,-2.76675813615536,2.61192147352555,-1.05928074951687,0.289471939352749,NA
"Rsph3b",165.782946753084,-0.120167864306345,0.263536776796375,-0.455981384333294,0.648403364737904,0.834283641517953
"Tagap1",53.1923611736355,-0.38324922952057,0.293606460104687,-1.3053160662198,0.191785245527833,0.452274002062106
"Rnaset2b",318.603359630363,0.253025715740597,0.358219229347182,0.706343197158093,0.47997473612215,0.726409700001145
"Rps6ka2",70.8603637963297,-0.24416787550638,0.551680340059192,-0.442589408714803,0.658062746944963,0.840064649441223
"Ttll2",0.48690499991985,-0.477448723764431,3.09090142263415,-0.154469087971604,0.877239882886396,NA
"Gm9992",36.1411492212947,0.261906940220014,0.484865913206958,0.540163647487059,0.589084180219472,0.796483357607793
"Fndc1",5.62010924669591,0.273455792406191,0.97197257182245,0.281341058722944,0.778448821213851,0.903463463476808
"Tagap",46.315525874748,-0.134639437958317,0.507952294535994,-0.265063155352626,0.790960810181407,0.90948796584875
"Rsph3a",198.761838295654,0.0460372951082312,0.189972851013918,0.242336180472748,0.808519681144401,0.91792142535486
"Fgfr1op",233.167355514236,-0.0181066017831747,0.21362240914762,-0.0847598426374007,0.932452319538759,0.971077833448233
"Ccr6",2.03691897308607,0.874548772843362,1.41421026489204,0.618400809663281,0.536311164231676,NA
"Mpc1",2497.96533043276,0.00171577558085764,0.226440234335231,0.00757716748480987,0.993954352899568,0.997164086938615
"4930506C21Rik",1.91503684473925,-0.640268612747269,2.25211302327578,-0.284296838626676,0.77618290864844,NA
"Sft2d1",326.352736148362,0.248020298907529,0.168966626018053,1.46786560608147,0.142140732332694,0.380227113768766
"Prr18",2.80678385639808,0.80189706076217,1.91633316162884,0.418453887256523,0.67561529459334,0.849961903452059
"Gm16702",0.202222896723305,1.37153488662712,4.0804728567969,0.336121556192325,0.736779203650581,NA
"Pde10a",60.4675183637517,-2.11895550480946,0.474109219835118,-4.46934043076905,7.8461167471722e-06,0.000220166326770748
"1700010I14Rik",8.87007637296078,-0.688593903476824,0.808075250109015,-0.852140816568665,0.394135940123206,0.660302175773207
"Qk",1273.12720226311,-0.154977869187008,0.141671408776166,-1.09392481182894,0.273987955716913,0.550235526947846
"Cahm",0.320989745149377,0.409762214413484,4.0804728567969,0.100420276961514,0.92001067244611,NA
"Pacrg",5.05266914356888,-3.58681275727161,1.40390196305928,-2.55488834096043,0.0106221866498813,0.06952572009059
"A230009B12Rik",0.450165776450561,-2.09272893734767,3.99110652994626,-0.524348052763163,0.60003648037252,NA
"Park2",38.1977992583756,-0.575671686074129,0.398943922578695,-1.44298898540201,0.149023574057173,0.390056784201022
"Agpat4",51.6813046396331,-0.0919183341358017,0.310830296730515,-0.295718709220593,0.767444907998529,0.8976537485317
"Map3k4",482.441226229881,0.343639687972037,0.180379873734499,1.9050888597352,0.0567685212747857,0.217270570060673
"4732491K20Rik",21.9304422831823,-0.897578245129554,0.474409327278171,-1.89199114249973,0.0584921609646581,0.221125809952401
"Plg",52244.1046165992,0.525524091904477,0.23967051909182,2.19269392787998,0.0283294385290182,0.137410210447807
"Slc22a3",57.9286417393851,1.35931092850698,0.576462756789548,2.35802037945573,0.0183726842906127,0.102349885693382
"Slc22a1",10036.4020541703,1.27682093354375,0.145134176371124,8.79752078710102,1.39871899551593e-18,4.78461804966128e-16
"Igf2r",1366.66765088164,-0.564287339232212,0.13436754029326,-4.19958077673107,2.67409621753686e-05,0.000622670021999224
"Airn",8.74527667268456,-3.40564493919604,1.03191927446757,-3.30030170330254,0.000965809392565002,0.0113549783494119
"Mas1",6.82289710738999,0.948743180058004,1.00302906012902,0.945878058543951,0.34421078587788,0.616642002933449
"Pnldc1",21.4771598203824,2.81598153771745,0.899570945126456,3.13036070470417,0.00174591778617615,0.0180457559956782
"Mrpl18",637.468745434406,0.456053656971864,0.173252219773258,2.63231061379022,0.00848062895784937,0.0587752996803772
"Tcp1",2775.85471938128,0.278091376768026,0.147300702894626,1.8879161558853,0.0590372072780082,0.222329634852725
"Snora20",0.134626844379691,-0.552018465015374,4.0804728567969,-0.135282964594623,0.892388153537816,NA
"Acat3",3140.64563904306,0.354612990981857,0.181884474683343,1.94966058317639,0.0512165873249244,0.203379964095409
"Acat2",538.562190040696,0.67000378191877,0.215869137841225,3.10374974680988,0.00191084883820711,0.0193196096119082
"Wtap",561.010542506866,-0.299819101526157,0.167235914284687,-1.79279135590321,0.0730062921976013,0.25339195454532
"Sod2",3180.1432464413,0.570454429451867,0.12685550805249,4.49688340860868,6.89567757941857e-06,0.000198140399567013
"Gpr31b",2.67253281758656,0.738248201721986,1.37842952912668,0.535571957885805,0.592254413570912,0.798884532886424
"Tcp10b",1.48857748079505,0.75719013194847,1.7324712088699,0.437057844350781,0.662069398505417,NA
"Unc93a",3.2441223716774,0.927765852666584,1.35953701739465,0.682413086805469,0.494977782957519,0.737232615358768
"2700054A10Rik",2.18232034318172,0.188396871875615,1.54604233570914,0.121857511611544,0.903011865601469,NA
"Tcte2",5.69487028439626,0.441946866145819,1.04960860275141,0.421058730832916,0.673712196067534,0.848870698859025
"Mllt4",981.132336685458,0.0225112211484019,0.141053161344427,0.159593878888212,0.873201001116349,0.94745704879077
"Dact2",423.733248453398,-0.232137615475738,0.196992205650098,-1.17841015440005,0.238633131450323,0.510717665644318
"Smoc2",227.030706063597,-0.925610726251168,0.28447930132586,-3.25370148878043,0.00113911911040959,0.0130151322416383
"Thbs2",157.005649848489,-1.29369460709495,0.352069849037156,-3.67453961375267,0.000238278674859268,0.00376606130000342
"Wdr27",0.388585797492991,2.29216867600807,4.0356443077299,0.567980847969587,0.570047972637601,NA
"1600012H06Rik",569.614803103946,0.0777398922527081,0.177504663246345,0.437959717964249,0.661415484374009,0.841694531191941
"Phf10",391.629058548377,-0.205772491843911,0.236018585257718,-0.871848679286081,0.383290934152523,0.64984137850943
"LOC106740",5.70855782657398,-0.754984651692998,0.88739274972317,-0.850789745497157,0.394886159005647,0.660993793143715
"9030025P20Rik",8.96459441386585,1.43294592702333,0.878773830472783,1.63061970820456,0.102970587997484,0.312039324564406
"Gm3435",2.11593944148441,-2.22011440473585,1.73067286711266,-1.28280418958653,0.199560685965395,NA
"Ermard",75.8077527397021,-0.0129014781842294,0.270876000615983,-0.0476287236775902,0.962012139816774,0.983367371949313
"Dll1",68.0040151386901,0.21911295103185,0.271494802971734,0.807061308848194,0.419631161943061,0.682845271676969
"Fam120b",451.357335259244,0.108683546811099,0.168487496599907,0.645054078221485,0.51889214150503,0.754156210238848
"Psmb1",3167.48339870738,0.471276161323853,0.118298045771089,3.98380343692057,6.78209764875136e-05,0.00135519328121851
"Tbp",119.88700549832,-0.0167668672800499,0.271463480398772,-0.0617647252419363,0.950750195009424,0.978048693376801
"Pdcd2",344.334871644277,-0.303837631144583,0.208098536159563,-1.46006616265484,0.144271891123905,0.382921533304478
"Prdm9",30.0652934822317,-0.0458679669383163,0.571372966543452,-0.0802767537564767,0.936017146348831,0.972361412985803
"4933401D09Rik",0.71528775066973,-2.76675813615536,2.61192147352555,-1.05928074951687,0.289471939352749,NA
"Chd1",580.93663395973,-0.37920866581304,0.155575980125831,-2.43744995536158,0.014791261439949,0.0881767855218871
"Rgmb",71.4897285128764,-0.183260963349194,0.326102996948372,-0.561972643809243,0.574134657756104,0.786895518900319
"Zfp960",27.2195564211039,0.668374810722539,0.518995885257593,1.28782294755729,0.197807602296477,0.459780265684111
"Zfp97",41.3370527118811,0.604664353089882,0.548676680539785,1.10204128321075,0.270443724309628,0.546208186160616
"Riok2",399.650294725558,0.373124331344689,0.172963539044125,2.15724269638991,0.0309867593077686,0.145716817887757
"Lix1",2.05545790625053,-0.774846808195441,1.41748397421765,-0.546635321660762,0.584629297423595,NA
"Lnpep",286.331423953626,-0.0672535678649852,0.2151191021746,-0.312634104480407,0.754558664402103,0.890629669032617
"Spaca6",1.84339108695965,0.663326369740045,1.4022912936031,0.473030370199097,0.636191511995825,NA
"Has1",0.18339586862878,1.37153488662711,4.0804728567969,0.336121556192325,0.736779203650581,NA
"Fpr1",184.467860654538,0.0689171550648763,0.428667590201961,0.160770621899376,0.872274064530189,0.94745704879077
"Fpr2",86.6473303859991,0.996081997775604,0.647479662857268,1.53839889484712,0.123951112311398,0.349451654352013
"Vmn2r96",0.150055258816854,-0.552018465015374,4.0804728567969,-0.135282964594623,0.892388153537816,NA
"Ppp2r1a",2006.64039003833,-0.113727285114087,0.116884694825695,-0.972986970481322,0.330559777871478,0.605218851622215
"Zfp160",69.9843922330883,0.153436975559117,0.33579899728943,0.456931011699439,0.647720632906743,0.834026049050915
"Zfp677",15.360487726356,0.294773717714879,0.61883050343346,0.476339993066575,0.633832177635503,0.82421108916185
"Zfp54",37.2039958659417,0.159593909655193,0.350598301890932,0.455204457050797,0.648962154290575,0.834549787096006
"Zfp51",72.4422182029618,-0.116304032242919,0.311527193544046,-0.373335088085899,0.70889906464875,0.868117359513177
"Zfp53",95.4503430015394,-0.0578693208047643,0.268879225149642,-0.215224217388151,0.829592510582159,0.927062065620653
"9330136K24Rik",1.45318467156197,-0.57295818785884,1.7116951901341,-0.334731435340396,0.737827686061829,NA
"Zfp52",16.7227505638625,-0.304713349777773,0.738884570878245,-0.412396417231434,0.680048888758496,0.852479049366836
"Zfp948",44.5741679565888,0.179815176937293,0.46859343524151,0.383733879764271,0.701175699074809,0.86492319739834
"3110052M02Rik",89.3540862644868,0.328002123895875,0.275237438715878,1.19170606086938,0.233376520725693,0.504729862000005
"Gm10509",30.428703743012,0.338318909936729,0.447352930186974,0.756268456306582,0.449488256396154,0.704153467332354
"Zfp760",37.9983595646889,-0.0379879404584696,0.462984711269822,-0.0820500969768106,0.934606876093565,0.972077847552898
"Zfp229",94.731332952051,-0.187293525442247,0.273383797947882,-0.685093728480399,0.493284777505457,0.73608458645834
"Zfp820",28.4300157805302,-0.116445751547585,0.440885980718742,-0.264117610085385,0.791689294675614,0.909569751407916
"2210404O09Rik",22.1314171153286,-0.454110516631648,0.60415604316106,-0.751644416657087,0.45226492486035,0.706239583715007
"Zfp942",96.0745778165137,0.210962276138807,0.302198915251005,0.69809077892812,0.485120424398092,0.728912107336198
"Zfp943",79.4954699391703,0.303359133150661,0.370668226546357,0.818411483436716,0.413122266790043,0.676491483158019
"Zfp947",16.3938320684324,-0.32622432623725,0.692520709824162,-0.4710679718446,0.637592195995026,0.827113957549484
"Gm4944",62.1395674743908,-0.150452740441953,0.455823223815496,-0.330068176830877,0.741348448192566,0.884190034466429
"Zfp944",85.1367659748896,0.53674170207578,0.238798601275247,2.24767523431644,0.0245969063179295,0.124597204713405
"Zfp758",63.2182337193015,0.588073174839267,0.325063631467649,1.80910172012827,0.0704352019102442,0.248621918090834
"Zfp946",144.137919178916,0.626569974674746,0.299919859696449,2.08912465919697,0.0366965031295555,0.162872616763152
"Gm16386",2.15492836664037,0.249623080161039,1.57152072707194,0.158841735817343,0.873793565794781,NA
"Zfp945",119.844899045323,-0.173545619530315,0.223171629784207,-0.777632980043756,0.436785412581355,0.694444902740213
"Zfp40",28.365098967226,-0.233019043558753,0.604766779302482,-0.385303974248568,0.700012217397367,0.863935703749503
"6330415G19Rik",2.59434881223993,0.0262087746669181,1.5270650818606,0.0171628406531207,0.986306706683142,0.994474591544438
"Zfp213",168.739974306498,-0.234602712776919,0.203638213515991,-1.15205642755502,0.249297886561154,0.522762113537997
"Zfp13",20.1385175490382,-1.69206446754907,0.554367747795589,-3.05224189949265,0.00227138973826749,0.0220896097026413
"Zscan10",0.134626844379691,-0.552018465015374,4.0804728567969,-0.135282964594623,0.892388153537816,NA
"Mmp25",4.47742676774014,-0.699711483342155,1.15225803482495,-0.607252422803417,0.543683407174152,0.769519702161681
"Ccdc64b",1.83332530813763,0.662859633592691,1.45501258269144,0.455569691615005,0.648699441932517,NA
"Thoc6",155.105546249878,0.0900920798472972,0.201247969069129,0.447667026226488,0.654393522272747,0.837532775450048
"Hcfc1r1",709.895732539322,0.556158511997987,0.218161539755555,2.54929678540567,0.0107940398124102,0.0703620553470499
"Tnfrsf12a",711.731845342722,-2.54313565045835,0.339522365737047,-7.49033320658456,6.8698979519911e-14,1.11973240088535e-11
"Cldn6",5.67268538277862,-0.545837492016676,0.949378916751436,-0.574941661738614,0.565330752400778,0.781122034981917
"Pkmyt1",40.8227026668765,-1.14845479587315,0.673185530269567,-1.70600041776487,0.0880080018101502,0.283818397756774
"Paqr4",84.6562015138083,-0.00317835405460339,0.33489270099815,-0.00949066386078372,0.992427659510741,0.9965892353781
"9530082P21Rik",58.3060552843038,1.39936511237284,0.398297549525008,3.51336611044096,0.000442467347188507,0.00608901185541885
"Flywch1",371.677127075989,0.350213644361127,0.190910072659652,1.83444298921554,0.0665882632039256,0.239668017948157
"Flywch2",20.6318729370485,-0.685738729879938,0.527430359394147,-1.30015028082122,0.193549467376916,0.453995950661901
"Srrm2",1891.77535530953,-0.150687124472879,0.156003157885414,-0.965923552544752,0.334082435918383,0.60845101561475
"Tceb2",1841.43110580789,0.0276658538985765,0.11295409271705,0.244930070554234,0.806510577761106,0.917142054515323
"Prss41",0.644125244093439,-1.10296871538239,2.85824933520226,-0.385889607949245,0.699578427329491,NA
"Prss30",15.4337557257925,0.128968042706566,0.715725639246742,0.180192011623752,0.857001829589165,0.94024125292609
"Prss22",0.426473932932971,-2.02161551628435,3.90526205824766,-0.517664496295409,0.604692373579467,NA
"Kctd5",140.644843574919,-0.188962854396095,0.230611928354934,-0.819397572987912,0.412559619193205,0.676053007634229
"Pdpk1",906.153961928519,-0.101373777015054,0.223272368301656,-0.45403637622588,0.649802645169689,0.834962400782839
"Amdhd2",777.882224780412,-0.3727421682598,0.198532688762446,-1.87748511634678,0.0604516353682008,0.226115242211648
"Atp6v0c",0.18339586862878,1.37153488662711,4.0804728567969,0.336121556192325,0.736779203650581,NA
"Tbc1d24",552.599411211174,-0.338937310187662,0.14274129569333,-2.37448671417308,0.0175733686306266,0.0994498108644039
"Ntn3",82.7600956634648,0.580460095674151,0.266981514142177,2.17415837774085,0.0296932430161208,0.141587395424032
"1600002H07Rik",1265.68675530438,1.14550969297203,0.389306898600238,2.94243358412279,0.00325643629551705,0.0288976036180936
"Ccnf",380.659916215738,0.883426192030123,0.279895078943005,3.15627625668265,0.00159797433248381,0.0168561653706277
"Abca17",0.150055258816854,-0.552018465015374,4.0804728567969,-0.135282964594623,0.892388153537816,NA
"Abca3",1991.2422521785,-0.209051089443352,0.166043067866646,-1.25901726660006,0.208024095296228,0.472167111811587
"D330041H03Rik",3.92735707021626,-1.63281526682349,1.22610622614923,-1.33170783411776,0.182956213936662,0.439553833717061
"Rnps1",455.063602400395,-0.390249894474092,0.166303335117212,-2.34661496234601,0.0189448208556275,0.104564057331079
"Eci1",1679.15435620521,0.349410195935404,0.203922323536353,1.71344750234329,0.0866302435824417,0.28152379768128
"Dnase1l2",1.68005316750032,0.407460599301596,1.48254557577487,0.274838498026365,0.783440319448005,NA
"E4f1",93.2830379891574,0.037420470019227,0.294349765419828,0.127129267338992,0.898838087406761,0.958405256351386
"Pgp",494.882116198506,0.0279141938600729,0.180631517595618,0.154536673508799,0.877186597234995,0.948454350472932
"Mlst8",134.281886727858,-0.420296322524689,0.209415320662576,-2.00699892058948,0.0447497779163886,0.186177409625897
"Caskin1",0.202222896723305,1.37153488662712,4.0804728567969,0.336121556192325,0.736779203650581,NA
"Traf7",234.88070959677,-0.28435520747835,0.27212646365285,-1.04493772366476,0.296051753249603,0.573231204708498
"Rab26os",10.6709509219791,0.657193215995582,0.713274440236836,0.921374970028882,0.356854692052061,0.62707086114383
"Pkd1",493.259661682988,0.186299827526628,0.206082535399515,0.904005898245885,0.3659922738298,0.634883981881542
"Tsc2",974.809371298302,0.0934560404262349,0.145109576309195,0.644037718276441,0.519550975604368,0.75432648771508
"Nthl1",76.1355892224204,0.879130296182322,0.280330471042051,3.13604972343677,0.0017124016788788,0.0178017908252184
"Slc9a3r2",550.334297830566,0.207967048585938,0.207914093436347,1.00025469725845,0.317187264999403,0.592731445942919
"Zfp598",970.696581087463,-0.301899481495521,0.170108008496604,-1.7747517248816,0.075938890545511,0.259950926963869
"Syngr3",1.76134769157425,-0.400878750283282,1.46852935812484,-0.27297973177408,0.784868795781261,NA
"Gfer",775.57685042913,0.00786968525452031,0.180256526606221,0.043658254170802,0.965176815812081,0.984990432786771
"Noxo1",16.837617116857,-0.664423158775288,0.518119776813132,-1.28237366823178,0.199711596684723,0.461988451356758
"Tbl3",545.374842780266,-0.281591085918149,0.18174040087779,-1.54941380429497,0.121282277456085,0.34524372972887
"Snhg9",1.13762996906249,-3.43736278028869,2.29442052066606,-1.49813983501631,0.134096923315235,NA
"Snora78",0.202222896723305,1.37153488662712,4.0804728567969,0.336121556192325,0.736779203650581,NA
"Rps2",13905.6246915185,0.0561126827170457,0.130611765440446,0.429614304100583,0.6674762301395,0.84527377685449
"Snora64",0.666169154008417,0.441737768985901,2.46304263094142,0.179346375672377,0.857665734602143,NA
"Ndufb10",1763.38546966756,0.372115943133457,0.228488933848262,1.6285950346312,0.103398776106407,0.313138747116514
"Rpl3l",0.846166408979834,0.917393002821748,2.72578632266167,0.33656086509596,0.736447961807019,NA
"Msrb1",4563.80869203728,0.704151549337801,0.201692861789795,3.4912070912637,0.000480843386428006,0.00649977341325753
"Hs3st6",32.0946668058978,0.402181506536784,0.469137381873725,0.857278746218175,0.391290851686222,0.657890657247039
"Meiob",146.96170255321,1.1423389997874,0.412147323392287,2.77167637626536,0.00557684505317579,0.0433582518481072
"Fahd1",530.253069650062,0.494071909124432,0.189979833560738,2.6006545003445,0.009304611052262,0.0631096050975812
"Hagh",3893.92683024125,0.859127826313526,0.217855819939877,3.94356151031735,8.02803881042985e-05,0.00155233961762376
"Igfals",1649.48672752606,0.76717956181768,0.37275269423,2.05814625539448,0.0395760959256362,0.170840272752661
"Nubp2",665.2434546145,-0.103600363190907,0.158338583079944,-0.654296389267296,0.51292087169479,0.750497419659745
"Spsb3",402.623587749122,-0.261542562806447,0.181892070002409,-1.43789975452466,0.150462499378541,0.392464547670934
"Eme2",109.312137794687,0.218477726552205,0.286848218132767,0.761649237266949,0.446269379869598,0.701482733105746
"Mrps34",1149.7572909469,0.177291282192168,0.169192621886916,1.04786650986865,0.294700114075933,0.572399350961472
"Nme3",272.274541821642,0.406275110231028,0.238552447040373,1.70308506691726,0.0885521500953753,0.285061335518767
"Mapk8ip3",100.483052702888,0.024340179002295,0.256433878431101,0.0949179537088143,0.924379995906178,0.968677418029472
"Hn1l",1193.87051257983,0.00883231663201787,0.27199801295845,0.0324719895412143,0.974095653353652,0.989383686937569
"Cramp1l",204.854594126152,-0.190843055465758,0.232220736082273,-0.821817459910836,0.411180795095719,0.675002737226175
"Ift140",178.731355308068,0.0654280615794476,0.213226138601306,0.306848222308177,0.758958901539057,0.893007214618679
"Tmem204",294.115610879449,0.618360418353916,0.282144402306764,2.19164517636468,0.0284051372187633,0.137684415122123
"Telo2",137.044704855633,-0.16005787018992,0.214978614746637,-0.744529265753043,0.456556342789981,0.708502756692316
"Clcn7",1268.61224554184,0.0154168741730254,0.179449285200918,0.0859121514792558,0.931536251744213,0.97086552983744
"BC003965",399.322236595901,0.0126972946034951,0.180999713558379,0.070150909931688,0.944073546209514,0.975499817481626
"Unkl",136.713905062831,0.140255060062459,0.259823225184536,0.539809556912568,0.589328375593696,0.796508068876259
"Gnptg",577.922363090304,0.268793845833686,0.187088797199534,1.43671801763208,0.150798133240899,0.393054568264151
"Tsr3",295.176789723755,0.0335314447889135,0.18583886526603,0.180432896751242,0.856812730241706,0.94024125292609
"Baiap3",3.13966796326703,1.78050256465689,1.49269975774801,1.19280689597155,0.23294500874817,0.504194746371914
"Ube2i",740.019742926207,-0.264179761786947,0.143533923635116,-1.84053884333664,0.0656891669829868,0.237901754989809
"Gm17801",0.914112033735672,-1.82972737159088,2.2405612279477,-0.816637969437176,0.414135349786904,NA
"Prss34",0.696111150162981,1.84291550048242,3.45435887619139,0.533504353929298,0.593684497920101,NA
"Prss29",0.134626844379691,-0.552018465015374,4.0804728567969,-0.135282964594623,0.892388153537816,NA
"Tpsb2",3.36623636979982,-2.89786008972834,2.62313787037696,-1.1047303774818,0.26927643643478,0.545424300332509
"Cacna1h",1.23500205615237,2.84076912465552,3.02913445300014,0.937815461390941,0.348339253960642,NA
"Tekt4",0.434737362013399,-2.04650528834286,3.88476351232796,-0.526803055539534,0.598330360816768,NA
"Sstr5",0.14592354427664,-0.552018465015374,4.0804728567969,-0.135282964594623,0.892388153537816,NA
"Sox8",0.741295534549607,1.96635892176631,3.41263752249101,0.576199174042661,0.564480563435579,NA
"2810468N07Rik",1.26925749868406,2.8644971774307,2.46896435441901,1.1602019171738,0.245966606611385,NA
"Lmf1",965.706044051878,0.82549274388126,0.182166285808703,4.53153414319557,5.85568704048149e-06,0.000171341457659058
"Chtf18",24.8929129991884,-1.12859868181663,0.698347027261387,-1.6161000731148,0.106072678444725,0.318683850107771
"Rpusd1",72.2609474199887,-0.219976669102158,0.296810516704001,-0.741135022926204,0.45861157603974,0.71011947215756
"Msln",18.382390295376,1.6869375473191,0.588260364027925,2.86767161358337,0.004135044784087,0.0346807871646106
"Narfl",406.487914407945,0.0408022591080456,0.15679212709106,0.260231555404238,0.794685164837724,0.911644575143585
"Haghl",120.100733805792,0.0964243631183231,0.253117634940642,0.380946839760633,0.703242695182691,0.865750454016635
"Ccdc78",0.624133533599606,-1.09368696709836,3.58511833088393,-0.305063003828023,0.76031816762853,NA
"Fam173a",705.404916446145,0.0326095987809445,0.128692445185325,0.253391710243633,0.799965532948664,0.913528718851718
"Metrn",119.130036393539,-0.00662399253285014,0.267041543827578,-0.024805101250939,0.980210422101816,0.991528770987594
"Fbxl16",13.2171348932552,0.79500023043675,0.570842514466223,1.39267873413411,0.163716962128818,0.412942695734677
"Wdr24",359.624841742803,0.17974689414643,0.194535053407179,0.923982033048843,0.355495670349328,0.625624513063989
"Jmjd8",898.928624465455,0.447301023441546,0.151341586410124,2.95557245071684,0.00312089387727396,0.0280236764592469
"Stub1",1298.92312845825,0.0378075935521852,0.139497402449868,0.27102722264504,0.786370094930481,0.907743785462495
"Mir3082",1.33325314073659,-0.282855628988057,2.01525858656588,-0.140356989854121,0.888377938515852,NA
"Rhbdl1",33.8075454750302,0.878052531442097,0.623493969492063,1.40827750452408,0.159048914105092,0.405079905858511
"Rhot2",890.110141390957,0.281689729326864,0.165311570244486,1.70399282343191,0.0883824279890624,0.284642533718641
"Wdr90",57.6929507915198,-0.039274911163207,0.327158212351169,-0.120048678836311,0.904444586623883,0.960750859595218
"Fam195a",504.26004584618,-0.0440313052770315,0.286394032960671,-0.153743794246852,0.87781175245517,0.948782022370496
"0610011F06Rik",1936.84249071231,0.903094080903259,0.245392538520626,3.68020187715427,0.00023304937937478,0.00369969108671543
"Wfikkn1",2.40403592876694,-0.56856560173733,1.39331307368323,-0.408067370124018,0.683224214887402,0.853851974189919
"Rab40c",248.312682332229,-0.328581999284886,0.180847355354816,-1.81690242934556,0.0692320546513493,0.245573710262725
"Gm10012",0.559088702309058,2.82384408727201,3.99636453827176,0.706603229067084,0.479813081710383,NA
"Pigq",1071.07424540249,0.140739688076857,0.151586401216945,0.928445341712648,0.353176607926506,0.624272677913399
"Nhlrc4",0.403880533139074,-1.9505369483496,3.99973954580541,-0.487665990750614,0.625786444824382,NA
"Capn15",200.461168387485,-0.127610673240899,0.220213162190476,-0.579487038701711,0.562260589769253,0.779672527387755
"Rab11fip3",419.365350815876,0.0841577025089359,0.183188075443348,0.459406008307359,0.645942634431712,0.832907721134483
"Decr2",2919.78701888061,0.114278517794761,0.316560087895062,0.361001030024491,0.718098677073156,0.872910034140793
"Nme4",47.771719891184,-0.59440615604667,0.493524883027948,-1.20440969946597,0.228431264946014,0.498764739130606
"Tmem8",838.774677136747,0.23448161225656,0.241708833252021,0.970099475065831,0.331996910644983,0.606712412779275
"Mrpl28",1017.38960474752,0.13827437479601,0.117260658868935,1.17920516676068,0.238316489205992,0.51057157775462
"Axin1",582.144163269846,-0.138566532730629,0.176134967528524,-0.78670655052177,0.431453668579906,0.690632000827417
"Arhgdig",0.14592354427664,-0.552018465015374,4.0804728567969,-0.135282964594623,0.892388153537816,NA
"Rgs11",0.973460427427476,3.61743136137845,2.97972047809019,1.21401701534668,0.224741226665331,NA
"Itfg3",1662.95384298823,-0.167564267380942,0.143703996926304,-1.1660376257097,0.243599233298674,0.515820955678808
"Luc7l",277.090867536194,-0.00986424837284756,0.192385808769652,-0.0512732640517068,0.959107772269729,0.982191519972743
"Neurl1b",43.5496992938171,-1.56265999787398,0.468849743112547,-3.33296545605414,0.000859256101195385,0.0104088806120355
"Dusp1",644.558779408982,-0.519874583161115,0.334410308158896,-1.55460095121857,0.120041137102871,0.34280083815483
"Ergic1",2126.45946136088,0.367817344858983,0.178978169897224,2.05509613306583,0.0398697203573523,0.171345579531582
"Atp6v0e",1238.80137352193,-0.243903641558869,0.178188037370471,-1.36879919189956,0.171062053577246,0.423513445415181
"Crebrf",688.015717203871,0.572288261330927,0.224611141456473,2.54790682964331,0.0108371410065528,0.0705469890535315
"Bnip1",347.704980674327,0.261841072631742,0.190919941472535,1.37147052640077,0.170228325267341,0.422322629790346
"Kifc5b",16.9734779027558,-1.31532922523683,0.8122693392032,-1.61932644968122,0.105377042656144,0.317188517383833
"Phf1",196.207587489186,0.301071278368181,0.243432536559552,1.2367750121789,0.216170621291777,0.484059120339614
"Cuta",846.667679322611,0.329970388281735,0.151737015964956,2.17462025454581,0.0296585852292047,0.141469088309424
"Syngap1",9.67906916223651,-0.847812136330773,1.21436933428991,-0.698150152833465,0.485083296176111,0.728912107336198
"Zbtb9",206.686929523616,0.0986863447107893,0.218247733738457,0.452175805083286,0.651142336818341,0.835403282095795
"Ggnbp1",45.287411860714,0.503152576641478,0.488973841702801,1.02899691911801,0.303481122607179,0.579340059593056
"Bak1",722.037613818625,-0.0535092651620034,0.294373189879873,-0.181773568387255,0.85576042829597,0.939675181391639
"Itpr3",110.281117177673,-0.709694533251743,0.312298316441718,-2.27248914223394,0.0230569830588081,0.119652001351761
"Uqcc2",507.21063608221,0.0197418902433864,0.143441014901613,0.137630720592206,0.890532275046222,0.955059317967966
"Ip6k3",2.22882812047483,1.54878952995573,1.75103418623681,0.884499881343989,0.376426426465809,NA
"Lemd2",543.180388861696,-0.501985368485006,0.178644730838542,-2.80996459357481,0.00495469503636837,0.0396127454577097
"9630028I04Rik",0.684430921795405,-2.70833636356395,3.38559973334628,-0.799957637309675,0.423735341809774,NA
"Hmga1",20.517838565059,-1.1200999251436,0.551642742192955,-2.0304806706798,0.0423077039983339,0.178985507462916
"AI413582",126.576196575797,-0.529226605402637,0.266182288338147,-1.98821119431631,0.0467883374421675,0.191276731506832
"Nudt3",503.67162347175,0.0460750482768307,0.144801935433266,0.318193594159968,0.750338091577457,0.888395126873333
"Rps10",3420.88151310976,-0.167603910648259,0.159359742496676,-1.05173306647226,0.292922035627621,0.570424603462643
"Pacsin1",10.1887744552618,1.89865586167346,1.09592732894542,1.73246511107674,0.0831907837963664,0.274425727946815
"Spdef",4.33993261395222,-1.8028619130051,1.21136248756634,-1.48829267168995,0.136673726751361,0.371540479136575
